airtableId,missionId,availableFrom,availableUntil,minSalaryExpect,maxSalaryExpect,degreeSubject,status,missionCandidate,MissionCandidateHardSkills,missionCandidate,MissionCandidateLocations,missionCandidate,MissionCandidateLanguages
recRXGa1uMW4P91qp,rec7MvbTywFTvWryg,,,40000,,,Rejected by CP,recRXGa1uMW4P91qp,"amazon-web-services-aws,javascript,node.js,python,react,ruby,typescript",,,recRXGa1uMW4P91qp,"en,fr"
recry9i5CymCQ0TZ7,recwMSrftJ7BbX5mZ,,,5997,,,Rejected by CP,recry9i5CymCQ0TZ7,"test-automation,test-automation-framework",,,recry9i5CymCQ0TZ7,en
recrZ2C5QnaefARZE,recMh3kDSANBvdJbu,,,,,,Sent to Client,recrZ2C5QnaefARZE,"api-testing,jira,junit,mysql,sdlc,selenium",,,recrZ2C5QnaefARZE,"en,hi"
recs1cmxc9bxBbDbF,recMh3kDSANBvdJbu,,,,,,Rejected by CP,recs1cmxc9bxBbDbF,selenium,,,recs1cmxc9bxBbDbF,"en,hi"
recS1EamL8Ao5qpn9,recGxlU3W94snVhuH,,,,,,Rejected by client,recS1EamL8Ao5qpn9,"sales,sales-management",,,recS1EamL8Ao5qpn9,en
recS3xnSaBDTDnzZS,recGrGIFWaByaa5dg,,,,,,Waiting list,recS3xnSaBDTDnzZS,"e-commerce,marketing-management,supply-chain",,,recS3xnSaBDTDnzZS,"ar,en"
recs5xMVn83nbk6oh,rec7MvbTywFTvWryg,,,,,,Rejected by CP,recs5xMVn83nbk6oh,.com,,,recs5xMVn83nbk6oh,"en,fr"
recS9JphtPHsNhZ0h,recA3Ye1PMACJlO1Z,,,3000,5000,Computer Science,Rejected by CP,recS9JphtPHsNhZ0h,"html,saas",,,recS9JphtPHsNhZ0h,"en,pa,ur"
recSe6Wsoi3VNxMLE,rec7MvbTywFTvWryg,,,52000,60000,Bachelor in Computer Sciences,Rejected by CP,recSe6Wsoi3VNxMLE,"bootstrap,cisco-technologies,codeigniter,communication,css,databases,git,github,heroku,hip-hop-dance,html,javascript,jquery-mobile,leadership,linux,mentoring,mysql,node.js,php,postgresql,python,react,rspec,ruby,ruby-on-rails,web-development",recSe6Wsoi3VNxMLE,europe,recSe6Wsoi3VNxMLE,"en,fr"
recsFn5KR41xLWEoS,recObvBwoSTSuFEll,2023-04-01,2023-04-30,45000,, Énergies renouvelables et efficacité énergétique,Rejected by client,recsFn5KR41xLWEoS,"linux,matlab,python,ubuntu,vba",recsFn5KR41xLWEoS,europe,recsFn5KR41xLWEoS,"en,es,fr"
recsJOw6NHxs0j0iu,recdN16e9aiTj0z3a,,,,,Industrial Relations & Economics,Rejected by CP,recsJOw6NHxs0j0iu,"business-development,human-resources,sales,training",,,recsJOw6NHxs0j0iu,"en,es,ru"
recsKESQdmnTc5hAW,rec9B1Iwayh8YU3pc,2024-01-01,2024-06-01,,,Finance,Sourced,,,,,recsKESQdmnTc5hAW,"en,fr"
recSL7MvZ2FBEyjAK,recMh3kDSANBvdJbu,,,,,,Sent to Client,recSL7MvZ2FBEyjAK,"apis,manual-testing",recSL7MvZ2FBEyjAK,asia/india,recSL7MvZ2FBEyjAK,"en,hi"
recSmAwb0jpjTrgPB,recKRL2QH6xEYq7sa,2023-04-17,,62000,65000,Bachelor of Economics & Business Management,Screened by CP,recSmAwb0jpjTrgPB,"data-analysis,lead-generation,sales,strategic-negotiations",,,recSmAwb0jpjTrgPB,"ar,de,en,fr"
recsnde0DhCyryjxb,rec7MvbTywFTvWryg,2023-04-03,,35000,,Web Developer,Rejected by client,recsnde0DhCyryjxb,ruby,recsnde0DhCyryjxb,europe/france,recsnde0DhCyryjxb,"en,fr"
recSOlBDWKqgSZNUZ,recavhovBsS2p3eZO,,,20000,,,Rejected by CP,recSOlBDWKqgSZNUZ,sales,,,recSOlBDWKqgSZNUZ,"en,ro"
recSpm2EvAmMNBGCu,recAtcVMDz425qUT3,,,1000,,,Rejected by CP,recSpm2EvAmMNBGCu,react,,,recSpm2EvAmMNBGCu,"en,fr"
recsrnzT1woU2dUUN,recLaxiCREBzTpmDO,,,43000,,Information & Communication,Rejected by client,recsrnzT1woU2dUUN,"aperture,google-apps,microsoft-office,sap",,,recsrnzT1woU2dUUN,"en,es,fr"
recSsG0M6XhPLSJlb,recKmfrKT4uTpCS2x,,,,,Economy,Rejected by client,recSsG0M6XhPLSJlb,"business-development,marketing,sales,sales-management",,,recSsG0M6XhPLSJlb,"en,pl"
recssV0BzxG1zo3Ds,recWril35NdQ1pyCs,,,45000,,,Rejected by client,,,,,recssV0BzxG1zo3Ds,"en,fr,zh"
recSUs9u1rfoumuTt,rec7MvbTywFTvWryg,,,43000,,,Interview Process,recSUs9u1rfoumuTt,"java,postgresql,python,react,react-native,ruby,ruby-on-rails,typescript",recSUs9u1rfoumuTt,europe/france,recSUs9u1rfoumuTt,"en,fr"
recsUWTWjEvEiVgFZ,recwe9VS4h7Qfkzjd,,,,,,Rejected by client,,,,,recsUWTWjEvEiVgFZ,"en,fr,zh"
recsvLioejEIsy5NJ,recMh3kDSANBvdJbu,2023-03-01,,,,Computer Science,Rejected by CP,,,,,recsvLioejEIsy5NJ,"en,hi,mr"
recSXla4dHT01ERWk,rec6N2U5wJf7t3ySH,,,75000,,,Rejected by CP,recSXla4dHT01ERWk,hydraulics,,,recSXla4dHT01ERWk,"ca,en,es,fr"
recsYru1J58e1m5v4,rec7MvbTywFTvWryg,2023-04-04,,37000,,DUT informatique / Bachelor Developpement Full Stack and DevOps,Rejected by CP,recsYru1J58e1m5v4,"angularjs,django,heroku,java,javascript,mongodb,mysql,node.js,php,postgresql,python,react,react-native,symfony,typescript",,,recsYru1J58e1m5v4,fr
rect2Z7kztBE0uRvi,rec2Xnb1aA6Evh8id,,,,,,Rejected by CP,,,,,rect2Z7kztBE0uRvi,"en,fr"
recTAi7S8y2uZkIgy,recTOLFUh69KqHf4t,,,55000,,,Rejected by client,recTAi7S8y2uZkIgy,"erp,microsoft-office",recTAi7S8y2uZkIgy,europe/france,recTAi7S8y2uZkIgy,"en,fr,zh"
rectbzgqk8HoIMDuA,recA3Ye1PMACJlO1Z,2023-03-13,,60000,72000,Computer Science,Rejected by CP,rectbzgqk8HoIMDuA,"amazon-web-services-aws,ecs,graphql,node.js,postgresql",,,rectbzgqk8HoIMDuA,en
rectEJBtMpyDEagUI,recLaxiCREBzTpmDO,,,40000,,Conferences and events Orgabisation,Sent to Client,rectEJBtMpyDEagUI,"dynamics,imovie,microsoft-office",,,rectEJBtMpyDEagUI,"en,es,fr"
rectEYCKU554X7B3G,recavhovBsS2p3eZO,,,,,Marketing & Commerce,Sent to Client,rectEYCKU554X7B3G,"analytical-skills,business-development,business-management,communication,driving-license,leadership,people-management,project-management,sales,sales-management",,,rectEYCKU554X7B3G,"en,ro"
recTGSUfVfAbH1X3R,recXUiPBv1AYRBeEF,,,650,,,Mission closed by client,recTGSUfVfAbH1X3R,"apis,bash,embedded-c++,git,gnu-c++,java,javascript,linux,microsoft-visual-studio-c++,perl,python,unit-testing,visual-c++",recTGSUfVfAbH1X3R,europe/united-kingdom,recTGSUfVfAbH1X3R,"en,fr"
recti1Ek9opWZ6q4x,recA3Ye1PMACJlO1Z,2023-03-13,,120000,140000,Computer Science,Rejected by CP,recti1Ek9opWZ6q4x,"amazon-web-services-aws,ecs,graphql,node.js,postgresql,windows-azure",,,recti1Ek9opWZ6q4x,en
rectjgYIaQ97QFkpC,reciyBfDq6P4e5jEN,2023-03-01,,36000,36000,,Screened by CP,rectjgYIaQ97QFkpC,"crypto,dao",rectjgYIaQ97QFkpC,europe,rectjgYIaQ97QFkpC,"en,tr"
recTJIaVW5Sr1RIY2,rec6N2U5wJf7t3ySH,2023-03-19,,70000,,"Master of Science - MS, data science",Rejected by client,recTJIaVW5Sr1RIY2,"ajax,css,html,https,java,javascript,jquery-mobile,json,mongodb,mysql,neo4j,python,ruby-on-rails,unity3d,xml",recTJIaVW5Sr1RIY2,europe/spain,recTJIaVW5Sr1RIY2,"en,es,it"
recTkkIAt5a0SW6jX,recwMSrftJ7BbX5mZ,,,,,,Rejected by CP,,,,,recTkkIAt5a0SW6jX,"en,hi"
recTmS0qlqpEtXtzj,rec25eM1zf8i9g7V4,,,,,,Rejected by CP,recTmS0qlqpEtXtzj,security,,,recTmS0qlqpEtXtzj,en
rectOUakTAu1Y4L6H,rec11F8d7djUmcYvT,,,,,,Rejected by CP,rectOUakTAu1Y4L6H,sales,,,rectOUakTAu1Y4L6H,"bg,de"
rectOuOkPIdUJlZ3t,recavhovBsS2p3eZO,,,,,Jurist,Rejected by CP,rectOuOkPIdUJlZ3t,"driving-license,key-account-mangement,management,project-management,sales,sales-management",,,rectOuOkPIdUJlZ3t,"en,es,ro"
recTR6MP7fT0u8Dnt,recDD8JBa77gVncOf,,,40000,,,Interview Process,recTR6MP7fT0u8Dnt,"business-development,insurance,sales,underwriting",,,recTR6MP7fT0u8Dnt,en
rectRV3dTC2BeHwyQ,recUMYC6no6ATWX6U,,,130000,,,Candidate not interested,rectRV3dTC2BeHwyQ,"closings,lead-generation,leadership,saas,sales,strategic-partnerships",,,rectRV3dTC2BeHwyQ,"de,en"
rectsaNMijamvS10F,recWril35NdQ1pyCs,,,45000,,,Signed,,,,,rectsaNMijamvS10F,"en,fr,zh"
recTXHcLgx76fUmGm,recMh3kDSANBvdJbu,,,,,,Rejected by CP,recTXHcLgx76fUmGm,"python,selenium",,,recTXHcLgx76fUmGm,"en,hi"
recTY442NnoOYLfMg,recXUiPBv1AYRBeEF,,,650,,,Mission closed by client,recTY442NnoOYLfMg,"agile-methodologies,angularjs,avl-boost,c-c++-stl,data-structures,design-patterns,embedded-c++,java,javascript,kanban,linux,mac,mfc,microsoft-visual-studio-c++,mysql,objective-c,perl,pgsql,postgresql,python,scrum,shell-scripting,solaris,stl,symbian,typescript,unix,visual-c++,windows-azure,xml",,,recTY442NnoOYLfMg,en
recTYmoAuEsA9aLc6,rec2Xnb1aA6Evh8id,,,65000,,,Rejected by CP,recTYmoAuEsA9aLc6,"heroku,node.js,postgresql,react,redis,ruby-on-rails,typescript",,,recTYmoAuEsA9aLc6,fr
recTZvzEzEqCCidf7,recu8QJacyAODTIeX,,,55000,,,Rejected by client,recTZvzEzEqCCidf7,"pipeline-construction,saas,sales",recTZvzEzEqCCidf7,europe/united-kingdom/united-kingdom,recTZvzEzEqCCidf7,en
recu1GhC7vNCRM7P7,recMh3kDSANBvdJbu,,,,,,Sent to Client,recu1GhC7vNCRM7P7,"agile-modeling,api-testing,bug-tracking,jira,mysql,scrum,sdlc,selenium,sql-clr,stlc,testing",,,recu1GhC7vNCRM7P7,"en,hi"
recu7AKgue3YEbSsr,rec11F8d7djUmcYvT,,,20000,24000,,Rejected by client,recu7AKgue3YEbSsr,"crm,google-drive,microsoft-excel,sales",recu7AKgue3YEbSsr,europe,recu7AKgue3YEbSsr,"bg,en"
recU9ipOM3H1vd7Pk,recLaxiCREBzTpmDO,,,35000,,Esthetics and Cultural,Sent to Client,recU9ipOM3H1vd7Pk,"microsoft-office,problem-solving,reliability",,,recU9ipOM3H1vd7Pk,"cs,en,fr"
recUabXgD4OTvaaVU,rec5J1KpQYUAeo0rW,,,60000,,Master of Agribusiness,Interview Process,recUabXgD4OTvaaVU,"agtek,finance,marketing,saas",recUabXgD4OTvaaVU,europe/spain,recUabXgD4OTvaaVU,"de,en,es"
recUaLv78wSeh1FXy,recJHwegfLPOBlDmf,,,,,,Rejected by CP,recUaLv78wSeh1FXy,partnerships,,,recUaLv78wSeh1FXy,fr
recUbQSCT17cO17wE,recI8ZjHBtBdkYS21,,,42,,,Rejected by CP,recUbQSCT17cO17wE,business,,,recUbQSCT17cO17wE,de
recUCTULgAAtESW82,recwMSrftJ7BbX5mZ,,,4000,,,Rejected by CP,recUCTULgAAtESW82,"test-automation,test-automation-framework",,,recUCTULgAAtESW82,en
recuFB1dwsdEm9BdZ,recdN16e9aiTj0z3a,,,,,Manufacturing Industry,Rejected by client,recuFB1dwsdEm9BdZ,"business-development,international-organizations,team-management",,,recuFB1dwsdEm9BdZ,"en,es,fr"
recuFoMTjS923jGzl,recdN16e9aiTj0z3a,,,,,Commerce,Rejected by CP,recuFoMTjS923jGzl,"change-management,cognos,crm,erp,hcm-processes-amp-forms,hyperion,lotus-notes,microsoft-office,project-management,sap,sharepoint",recuFoMTjS923jGzl,europe,recuFoMTjS923jGzl,"en,es,hi"
recuHuQ5slNdaKair,recwMSrftJ7BbX5mZ,2023-02-28,,8500,,B.tech,Rejected by CP,recuHuQ5slNdaKair,python,,,recuHuQ5slNdaKair,"en,hi"
recuL9Gq5NWROPVpp,rec11F8d7djUmcYvT,,,,24000,achelor’s Degree in Foreign Trade and Sales,Interview Process,recuL9Gq5NWROPVpp,"bulgarian,driving-license,english,foreign-trade-zone,international-business,microsoft-office,sales",,,recuL9Gq5NWROPVpp,"bg,de,en"
recuOHdWGnSTuqjeH,rec9B1Iwayh8YU3pc,,,,,Banking-Finance,Sourced,,,,,recuOHdWGnSTuqjeH,"en,es,fr"
recuPgdna1r5ZOwBM,rec25eM1zf8i9g7V4,,,,,,Sent to Client,recuPgdna1r5ZOwBM,"black-box-testing,functional-testing,regression-testing,usability-testing",,,recuPgdna1r5ZOwBM,"en,hi"
recuqSFN2iTsdIzAZ,rec11F8d7djUmcYvT,,,24000,,,Sent to Client,recuqSFN2iTsdIzAZ,"negotiation,sales",,,recuqSFN2iTsdIzAZ,"bg,en"
recuSWIpg5RWI6o8Y,recu8QJacyAODTIeX,2023-02-06,,65000,,,Waiting list,recuSWIpg5RWI6o8Y,"fmcg,food-safety,food-technology,gmp,haccp,project-management",recuSWIpg5RWI6o8Y,europe/united-kingdom/united-kingdom,recuSWIpg5RWI6o8Y,"de,en"
recuUmjzVJm0w55pV,recAczNwH7Yk3tM2z,,,35,,,Interview Process,recuUmjzVJm0w55pV,"google-apps,marketing,microsoft-office,project-management,sales,supply-chain-management",,,recuUmjzVJm0w55pV,"en,fr"
recUvDrx8yb2bdBmW,recKmfrKT4uTpCS2x,,,,,Tourism and Recreation,Waiting list,recUvDrx8yb2bdBmW,"driving-license,e-commerce,fmcg,horeca,sales,salesforce.com,team-management",,,recUvDrx8yb2bdBmW,"en,pl,ru"
recuxG88MY4qk93lI,rec7MvbTywFTvWryg,,,35000,,,Rejected by CP,,,,,recuxG88MY4qk93lI,"en,fr"
recUYFuVjR2GfTsYq,recOLEbIR0xzdb1kT,2023-04-02,,50000,50000,MASTER INTERNATIONAL MANAGEMENT,Rejected by CP,recUYFuVjR2GfTsYq,"active-ts-sci-clearance,analysis-of-business-problems-needs,bank-reconciliation,banking-relationships,budget-analysis,business-analysis,business-development,business-modeling,business-opportunity-evaluation,business-strategy,business-valuation,corporate-finance,deal-closure,deal-sourcing,dealer-relationships,due-diligence,economic-development,economic-modeling,finance,financial-accounting,financial-audits,financial-modeling,financial-risk,financial-variance-analysis,fusion-pro,international-business,investment-banking,investment-strategies,latin-american-business,modeling,multiple-project-coordination,operational-due-diligence,private-banking,strategic-business-initiatives",recUYFuVjR2GfTsYq,"europe/france,europe/france/ile-de-france,europe/france/paris",recUYFuVjR2GfTsYq,"en,es,fr"
recUYiRq7140CzKS7,rec4uikpCMqbSRZVN,,,40000,43000,History of Art,Rejected by client,recUYiRq7140CzKS7,"creative-strategy,digital-strategy,strategy,strategy-alignment,strategy-execution",recUYiRq7140CzKS7,europe/united-kingdom,recUYiRq7140CzKS7,en
recV1Tsu9M54mzZ5K,reclHFyhFZjXOSbEp,,,60000,80000,MSc Computer Science,Rejected by CP,recV1Tsu9M54mzZ5K,"javascript,react,react-native,typescript",,,recV1Tsu9M54mzZ5K,"de,en"
recv2M14Bemc1JTz3,recu8QJacyAODTIeX,2023-02-22,,59000,,Business administration,Rejected by client,recv2M14Bemc1JTz3,"agribusiness,business,food,saas",recv2M14Bemc1JTz3,europe/united-kingdom/england,recv2M14Bemc1JTz3,en
recV5XxC96uytOzZ0,recTOLFUh69KqHf4t,,,,,,Rejected by CP,recV5XxC96uytOzZ0,.com,recV5XxC96uytOzZ0,europe/france,recV5XxC96uytOzZ0,en
recV6YUddhFI4h2iU,rec8fX8ZnMmWDyHil,,,,,Media and arts,Rejected by CP,recV6YUddhFI4h2iU,".com,adobe-professional,illustrator,lightroom,photoshop,xdcam",,,recV6YUddhFI4h2iU,"en,fr,zh"
recV9QiEyaceljCbb,rec6N2U5wJf7t3ySH,2023-03-16,2023-03-31,70000,115000,Business administration,Rejected by client,recV9QiEyaceljCbb,"ignite-ux,scrum",recV9QiEyaceljCbb,europe,recV9QiEyaceljCbb,"en,es"
recVCrdsUq8JEDfK6,recavhovBsS2p3eZO,,,,,Business Administration,Rejected by CP,recVCrdsUq8JEDfK6,"business,business-development,driving-license,leadership,management,product-knowledge,sales",,,recVCrdsUq8JEDfK6,"en,ro"
recVDTlmbPZzK8iWq,recA3Ye1PMACJlO1Z,2023-03-01,2023-03-31,120,, Information Technology ,Rejected by CP,recVDTlmbPZzK8iWq,".net-compact-framework,amazon-web-services-aws,angularjs,graphql,green-technology,node.js,postgresql",recVDTlmbPZzK8iWq,americas/united-states,recVDTlmbPZzK8iWq,en
recvEe2nNcSP1C2M1,recDD8JBa77gVncOf,,,32000,35000,None,Candidate not interested,recvEe2nNcSP1C2M1,"account-management,business-development,insurance,sales",recvEe2nNcSP1C2M1,europe/united-kingdom,recvEe2nNcSP1C2M1,en
recVgca3ca53LgncE,rec2Xnb1aA6Evh8id,2023-06-27,,60000,65000,Ingénieur Robotique électronique,Rejected by client,recVgca3ca53LgncE,"css,html,react,ruby",,,recVgca3ca53LgncE,"ar,en,fr"
recVhfirD5rRtueOS,rec25eM1zf8i9g7V4,,,4500,,,Sent to Client,recVhfirD5rRtueOS,"jira,quality-assurance,testing",,,recVhfirD5rRtueOS,en
recvlH47baecj5eKH,recKRL2QH6xEYq7sa,,,65000,,Business Administration,Rejected by client,recvlH47baecj5eKH,"agribusiness,business,saas,sales",recvlH47baecj5eKH,europe/germany,recvlH47baecj5eKH,"de,en"
recvLPH9WMzbbFQek,recu8QJacyAODTIeX,,,55000,,M.Sc. Management (International Marketing,Rejected by client,recvLPH9WMzbbFQek,"ppc,saas,sales,sales-management,seo",recvLPH9WMzbbFQek,europe/united-kingdom,recvLPH9WMzbbFQek,"en,pa"
recvM1tQydmRUNr9d,recavhovBsS2p3eZO,,,22000,,,Sent to Client,recvM1tQydmRUNr9d,sales,,,recvM1tQydmRUNr9d,"en,es,fr,it,ro"
recvoEokp4N85TXQA,recIYspADVlMVqb81,,,,,,Rejected by CP,recvoEokp4N85TXQA,".com,3d-graphics",recvoEokp4N85TXQA,europe/france,recvoEokp4N85TXQA,en
recvQt874oFHvlYg6,recnBWL7L2B5oicAV,,,52000,58000,,Candidate not interested,recvQt874oFHvlYg6,"energy,energy-audits,energy-conservation,energy-efficiency,energy-efficiency-consulting,energy-industry",recvQt874oFHvlYg6,"europe,europe/france",recvQt874oFHvlYg6,fr
recVsdMQXYqtvVn6Z,recONKansnIbXY6ij,,,47000,,,Rejected by client,,,,,recVsdMQXYqtvVn6Z,"en,fr,ja,zh"
recvSmZXuwdnWkI6K,reciyBfDq6P4e5jEN,2023-03-01,,,,Master in Finance,Waiting list,recvSmZXuwdnWkI6K,"crypto,dao",,,recvSmZXuwdnWkI6K,"en,fr"
recvtsI9yI77zEpYO,rec5J1KpQYUAeo0rW,,,60000,,"Master Supply Chain Management, Major In Logistics",Signed,recvtsI9yI77zEpYO,"crm,market-analysis,team-management",recvtsI9yI77zEpYO,europe/spain,recvtsI9yI77zEpYO,"bg,en,es"
recVVA83QhkSRce4Z,recMh3kDSANBvdJbu,,,,,,Rejected by CP,recVVA83QhkSRce4Z,"agile-testing,bug-tracking,java,jira,scrum,sdlc,selenium,stlc,test-planning,test-strategy",,,recVVA83QhkSRce4Z,"en,hi"
recvyfey1tg0Sa8wR,reclHFyhFZjXOSbEp,,,64000,,"Cycle d’ingénieur d’État en informatique option : Génie Logiciel et Systèmes d'Information",Rejected by client,recvyfey1tg0Sa8wR,"git,graphql,mysql,node.js,react,react-native,scrum",,,recvyfey1tg0Sa8wR,"ar,en,fr"
recVZkUgRFku3xh6K,recavhovBsS2p3eZO,,,24000,,,Rejected by CP,recVZkUgRFku3xh6K,sales,,,recVZkUgRFku3xh6K,"en,ro"
recvZpgwTd2OVzjXI,recAtcVMDz425qUT3,,,70000,,,Rejected by CP,recvZpgwTd2OVzjXI,"amazon-web-services-aws,apache-kafka,data-modeling,data-warehousing,etl,gcp,jira,postgresql,python,snowflake",,,recvZpgwTd2OVzjXI,"en,hi"
recw2XHfKcAF3mB8h,recwMSrftJ7BbX5mZ,2023-03-22,,800000,1000000,B.sc-IT,Rejected by CP,recw2XHfKcAF3mB8h,"data-warehousing,etl,python,sql-server-management-studio",recw2XHfKcAF3mB8h,"asia/india,worldwide",recw2XHfKcAF3mB8h,"en,hi"
recW3rvVORaTIhwEO,recAtcVMDz425qUT3,,,85000,,,Rejected by CP,recW3rvVORaTIhwEO,"python,vpython",,,recW3rvVORaTIhwEO,en
recW5VSSVvL4G6l7P,recKRL2QH6xEYq7sa,2023-03-16,,65000,,Bachelor of Arts - Economics & Sport-Management,Rejected by CP,recW5VSSVvL4G6l7P,saas,,,recW5VSSVvL4G6l7P,"de,en"
recw99HERhv2HkQKd,rec2Xnb1aA6Evh8id,,,70000,75000,BTS informatique spécialité développement,Rejected by client,recw99HERhv2HkQKd,"amazon-web-services-aws,elasticsearch,gcp,git,graphql,javascript,postgresql,react,rspec,ruby,ruby-on-rails,typescript",recw99HERhv2HkQKd,europe/france,recw99HERhv2HkQKd,"en,fr"
recwCUQ1gRhFU0aJB,recA3Ye1PMACJlO1Z,,,,,,Mission closed by client,recwCUQ1gRhFU0aJB,.com,,,recwCUQ1gRhFU0aJB,"en,fr"
recwe4QHhJrZxd7pU,recA3Ye1PMACJlO1Z,2023-03-06,,80000,100000,Computer controlled machines CNC,Rejected by client,,,,,recwe4QHhJrZxd7pU,"en,sr"
recwH1zUaNVzuurMJ,recKRL2QH6xEYq7sa,2023-03-08,,55000,60000,MASTERS DEGREE IN INTERNATIONAL BUSINESS MANAGEMENT,Screened by CP,recwH1zUaNVzuurMJ,".com,asana,excel-dashboards,hubspot,sap,ukrainian,zendesk",,,recwH1zUaNVzuurMJ,"de,en,ru,uk"
recwHeomTWN5ks6JM,recOO9bDKaXhlAHdo,,,24000,,,Rejected by CP,recwHeomTWN5ks6JM,sales,,,recwHeomTWN5ks6JM,"el,en,ru"
recWiyW6foZSNnZlY,recKmfrKT4uTpCS2x,,,,,Marketing,Rejected by client,recWiyW6foZSNnZlY,"marketing,sales,sales-management,trade-marketing",,,recWiyW6foZSNnZlY,"en,pl,ru"
recWL6jzgJvFS0XZa,recwMSrftJ7BbX5mZ,,,,,,Rejected by CP,recWL6jzgJvFS0XZa,"quality-assurance,test-automation,test-automation-framework",,,recWL6jzgJvFS0XZa,en
recwlxS95g7A5IWyZ,reclHFyhFZjXOSbEp,,,50000,,,Rejected by CP,recwlxS95g7A5IWyZ,"ci-cd,cloud-based,github,graphql,node.js,python,react,react-native,selenium",recwlxS95g7A5IWyZ,europe/france,recwlxS95g7A5IWyZ,"en,fr"
recwmQZffFwXCK86U,rec7MvbTywFTvWryg,,,45000,47000,,Rejected by CP,recwmQZffFwXCK86U,ruby-on-rails,,,recwmQZffFwXCK86U,en
recWnEApQW6fFZxqR,rec0t420QAE6AgEAn,2023-03-21,,50000,,"Diplôme d'ingénieur généraliste - spécialité informatique",Rejected by CP,recWnEApQW6fFZxqR,"amazon-web-services-aws,node.js,postgresql,react,typescript",recWnEApQW6fFZxqR,europe/france,recWnEApQW6fFZxqR,"en,fr"
recWOH8sffI3pWQGz,rec7MvbTywFTvWryg,2023-04-03,,35000,,Web Development ,Rejected by client,recWOH8sffI3pWQGz,"heroku,ruby",,,recWOH8sffI3pWQGz,"en,fr,pt"
recWQlbO38413Tjdj,rec0t420QAE6AgEAn,2023-07-03,,38,45,Bachelor degree in Computer science,Rejected by CP,recWQlbO38413Tjdj,"amazon-web-services-aws,java,linux,postgresql,python,react",,,recWQlbO38413Tjdj,"fr,it"
recwQZ5QUJhGEGfi3,recql4vRdy52jvOWm,,,40000,,Politics & East Asian Studies,Screened by CP,recwQZ5QUJhGEGfi3,sales,recwQZ5QUJhGEGfi3,europe/united-kingdom/birmingham,recwQZ5QUJhGEGfi3,"en,ja,zh"
recwtDkFsf9bKJbT4,recMh3kDSANBvdJbu,,,,,,Sent to Client,recwtDkFsf9bKJbT4,"java,manual-testing,maven,selenium",recwtDkFsf9bKJbT4,asia/india,recwtDkFsf9bKJbT4,"en,hi"
recwUyUXqF5mX6wE1,recXUiPBv1AYRBeEF,,,650,,,Rejected by CP,recwUyUXqF5mX6wE1,turbo-c++,,,recwUyUXqF5mX6wE1,en
recwvrBdBLJDwLxmL,recXUiPBv1AYRBeEF,,,,,,Rejected by CP,recwvrBdBLJDwLxmL,turbo-c++,,,recwvrBdBLJDwLxmL,en
recwYLL1ImlRsJXhO,recA3Ye1PMACJlO1Z,2023-04-03,,65000,120000,Software Engineering,Rejected by CP,recwYLL1ImlRsJXhO,"api-development,back-end-development,cloud-applications,core-java,databases,front-end,hibernate,java-enterprise-edition,jms,jpa,spring-framework,testing",,,recwYLL1ImlRsJXhO,en
recwYMOi4WahGwnMG,recAtcVMDz425qUT3,2023-04-01,2026-04-02,80000,80000,Computer Science,Rejected by client,recwYMOi4WahGwnMG,"amazon-web-services-aws,etl,python",recwYMOi4WahGwnMG,europe/united-kingdom,recwYMOi4WahGwnMG,en
recwyRv6e0ytA45Si,recavhovBsS2p3eZO,,,,,Marketing,Rejected by CP,recwyRv6e0ytA45Si,"business-development,driving-license,management,marketing,sales",,,recwyRv6e0ytA45Si,"en,fr,ro"
recWZLJSzhQy5tEki,recMh3kDSANBvdJbu,,,,,bachelor degre,Sent to Client,recWZLJSzhQy5tEki,"java,mysql,selenium",,,recWZLJSzhQy5tEki,"en,hi"
recWzT24YOubryqTR,recwMSrftJ7BbX5mZ,2023-03-31,,15000,20000,B.tech,Rejected by client,recWzT24YOubryqTR,python,,,recWzT24YOubryqTR,en
recx0otGSqSaXm7i7,recdN16e9aiTj0z3a,,,,,Master in Business administration,Interview Process,recx0otGSqSaXm7i7,"business-development,international-sales,sales",,,recx0otGSqSaXm7i7,"de,en,es,pl"
recx3DSod8BF87chr,rec8fX8ZnMmWDyHil,,,35000,37000,Bachelor of Science (BSc.) Finance: Accounting,Rejected by CP,recx3DSod8BF87chr,"account-management,business-development,digital-marketing,seo,social-media",recx3DSod8BF87chr,europe/united-kingdom,recx3DSod8BF87chr,"en,zh"
recx5aVo85qBlBDtM,recA3Ye1PMACJlO1Z,2023-03-03,,120,120,"Master’s degree, Computer Science",Rejected by CP,recx5aVo85qBlBDtM,"django,graphql,javascript,node.js,postgresql,python,react,typescript",,,recx5aVo85qBlBDtM,en
recx63QxjnUbBh3n1,recXUiPBv1AYRBeEF,2023-05-01,,700,,Computing Science,Rejected by client,recx63QxjnUbBh3n1,"linux,visual-c++",,,recx63QxjnUbBh3n1,en
recx8Danlme5LxVgB,rec5Vy4oVduUs4WKq,,,42000,,,Rejected by CP,recx8Danlme5LxVgB,"electronics,sales",,,recx8Danlme5LxVgB,"en,hu"
recx9ubvPPyr0yIPx,recAczNwH7Yk3tM2z,,,40000,46000,Msc/MBA Degree in International Business,Rejected by CP,recx9ubvPPyr0yIPx,"crm,google-analytics,marketing,marketing-strategy,matlab,office-365",recx9ubvPPyr0yIPx,europe/france,recx9ubvPPyr0yIPx,"ar,en,fr,zh"
